Time,Chilled Water,Electric,Steam,Month,Hour
03/17/2021 15:00:00,5.188184444,9.025,1006.420325,3,15
03/17/2021 16:00:00,6.11294125,9.4,772.954175,3,16
03/17/2021 17:00:00,7.6302025,9.875,623.368525,3,17
03/17/2021 18:00:00,11.27374875,10.15,646.717575,3,18
03/17/2021 19:00:00,15.267275,10.425,561.885,3,19
03/17/2021 20:00:00,11.039365,10.775,496.1529,3,20
03/17/2021 21:00:00,8.4068975,9.675,468.522325,3,21
03/17/2021 22:00:00,6.441895,9.275,484.67795,3,22
03/17/2021 23:00:00,4.633865,8.925,553.678125,3,23
03/18/2021 00:00:00,5.4774875,8.875,688.4212,3,0
03/18/2021 01:00:00,4.46007,8.625,835.32475,3,1
03/18/2021 02:00:00,4.5631875,8.25,983.980525,3,2
03/18/2021 03:00:00,4.677455,8.225,947.896475,3,3
03/18/2021 04:00:00,4.92207875,7.925,1060.28325,3,4
03/18/2021 05:00:00,5.57394125,7.8,1010.608,3,5
03/18/2021 06:00:00,3.0893525,7.975,853.704025,3,6
03/18/2021 07:00:00,6.29301625,7.825,896.5404,3,7
03/18/2021 08:00:00,4.9154125,7.75,968.8716,3,8
03/18/2021 09:00:00,5.45672,7.8,1069.4095,3,9
03/18/2021 10:00:00,6.0273225,7.6,1171.977,3,10
03/18/2021 11:00:00,3.43726,7.875,1018.082425,3,11
